origen,destino,distancia
N1456,N594,13.33
N1456,N1167,19.85
N1456,N404,19.96
N1457,N789,20.68
N1457,N1475,22.75
N1457,N852,29.19
N1457,N907,21.63
N1458,N1497,2.66
N1458,N322,12.7
N1458,N906,15.23
N1458,N1384,26.69
N1458,N1217,47.01
N1458,N395,40.65
N1459,N489,5.5
N1459,N1123,8.05
N1459,N629,21.74
N1460,N22,9.71
N1460,N304,11.72
N1460,N1405,14.9
N1460,N482,17.8
N1461,N5,22.39
N1461,N846,28.06
N1461,N1067,26.04
N1461,N1368,34.13
N1461,N978,40.51
N1461,N882,46.13
N1462,N184,8.07
N1462,N63,24.53
N1462,N1025,23.72
N1463,N585,13.21
N1463,N84,14.0
N1463,N311,16.03
N1463,N503,17.03
N1463,N932,16.48
N1464,N911,22.57
N1464,N1476,25.77
N1464,N431,26.32
N1464,N346,32.09
N1465,N1366,3.01
N1465,N770,4.94
N1465,N1404,10.13
N1465,N1421,15.28
N1466,N918,21.94
N1466,N778,32.42
N1466,N454,27.4
N1466,N112,40.54
N1466,N1060,37.56
N1466,N259,38.75
N1467,N887,24.08
N1467,N845,27.23
N1467,N1357,31.1
N1467,N1473,40.59
N1467,N225,37.28
N1468,N422,5.51
N1468,N1451,16.5
N1468,N1376,17.53
N1468,N660,23.59
N1469,N273,24.08
N1469,N1099,22.45
N1469,N1256,20.07
N1470,N1099,11.68
N1470,N273,13.57
N1470,N493,20.01
N1470,N1256,29.57
N1470,N1469,30.37
N1470,N843,32.29
N1471,N1129,6.2
N1471,N821,12.09
N1471,N781,17.4
N1471,N699,19.88
N1471,N1203,19.99
N1472,N945,4.24
N1472,N1401,15.39
N1472,N792,14.71
N1472,N924,25.39
N1472,N514,31.29
N1472,N152,36.26
N1473,N891,13.41
N1473,N1245,18.32
N1473,N887,12.81
N1474,N785,13.15
N1474,N451,15.78
N1474,N377,33.91
N1474,N1006,26.4
N1474,N30,32.14
N1475,N789,9.24
N1475,N216,10.62
N1475,N114,15.72
N1476,N346,8.13
N1476,N1455,23.94
N1476,N756,25.83
N1476,N431,25.82
N1477,N333,4.83
N1477,N170,7.72
N1477,N507,20.93
N1477,N608,27.4
N1478,N864,6.62
N1478,N1121,19.3
N1478,N1396,17.82
N1478,N1128,20.79
N1478,N838,21.97
N1478,N881,25.97
N1479,N1279,11.81
N1479,N272,11.16
N1479,N1147,15.49
N1479,N1138,13.47
N1480,N1487,22.53
N1480,N694,23.62
N1480,N547,31.87
N1480,N300,47.6
N1480,N1048,45.08
N1480,N1490,36.43
N1481,N916,14.64
N1481,N1137,23.71
N1481,N100,24.86
N1481,N747,28.6
N1482,N104,16.04
N1482,N1300,33.67
N1482,N1172,37.88
N1482,N764,52.28
N1482,N905,71.72
N1482,N398,51.85
N1483,N497,12.68
N1483,N524,25.53
N1483,N1096,19.96
N1483,N1408,29.14
N1483,N527,28.45
N1484,N41,31.28
N1484,N221,26.91
N1484,N461,25.44
N1484,N1486,45.66
N1485,N830,6.12
N1485,N1399,13.9
N1485,N1390,15.21
N1486,N904,18.67
N1486,N382,18.87
N1486,N484,20.12
N1486,N1184,24.77
N1487,N1480,22.68
N1487,N1290,23.0
N1487,N28,36.26
N1487,N1048,32.95
N1487,N1341,36.04
N1487,N1224,38.72
N1488,N688,13.59
N1488,N883,14.79
N1488,N1101,40.37
N1489,N512,24.13
N1489,N877,27.73
N1489,N1372,29.89
N1489,N1433,37.25
N1490,N300,9.68
N1490,N1345,22.25
N1490,N500,30.64
N1491,N461,17.39
N1491,N350,20.18
N1491,N616,29.7
N1491,N1073,34.98
N1491,N1016,34.94
N1492,N578,8.64
N1492,N894,8.65
N1492,N925,16.97
N1492,N668,18.11
N1492,N674,24.8
N1492,N580,25.87
N1493,N258,14.39
N1493,N1394,23.76
N1493,N1360,21.31
N1493,N485,27.45
N1493,N1302,35.27
N1494,N156,10.0
N1494,N760,8.71
N1494,N310,15.99
N1494,N888,18.96
N1494,N117,22.44
N1495,N1374,27.22
N1495,N1115,43.15
N1495,N254,53.11
N1495,N901,48.73
N1495,N1212,60.72
N1496,N286,4.55
N1496,N553,11.13
N1496,N475,14.44
N1496,N338,23.87
N1496,N935,22.23
N1496,N1317,35.12
N1497,N1458,3.17
N1497,N322,17.75
N1497,N906,19.79
N1498,N17,6.28
N1498,N1075,5.81
N1498,N1031,13.16
N1498,N818,18.94
N1498,N762,20.9
N1499,N67,18.72
N1499,N1311,26.6
N1499,N523,27.09
