origen,destino,distancia
C10_N95,C10_N61,57.41
C10_N95,C10_N94,9.52
C10_N95,C10_N96,41.18
C10_N96,C10_N89,53.97
C10_N96,C10_N26,29.48
C10_N96,C10_N95,41.18
C10_N96,C10_N97,46.31
C10_N97,C10_N41,44.96
C10_N97,C10_N45,34.84
C10_N97,C10_N34,27.99
C10_N98,C10_N87,19.83
C10_N98,C10_N54,10.27
C10_N98,C10_N35,24.8
C10_N98,C10_N6,10.43
C10_N98,C10_N8,30.33
C10_N99,C10_N44,23.55
C10_N99,C10_N57,27.97
C10_N99,C10_N62,4.68
C10_N99,C10_N64,54.68
C11_N0,C11_N59,55.24
C11_N0,C11_N88,45.19
C11_N0,C11_N17,44.94
C11_N0,C11_N45,78.64
C11_N1,C11_N6,59.02
C11_N1,C11_N34,18.35
C11_N1,C11_N46,42.78
C11_N2,C11_N81,58.01
C11_N2,C11_N45,75.3
C11_N2,C11_N6,84.2
C11_N2,C11_N37,47.98
C11_N3,C11_N67,33.4
C11_N3,C11_N81,43.69
C11_N3,C11_N9,47.22
C11_N3,C11_N65,51.96
C11_N4,C11_N98,44.51
C11_N4,C11_N80,6.32
C11_N4,C11_N23,7.2
C11_N5,C11_N76,19.46
C11_N5,C11_N96,55.69
C11_N5,C11_N21,7.09
C11_N6,C11_N41,57.51
C11_N6,C11_N40,51.37
C11_N6,C11_N87,33.06
C11_N6,C11_N38,32.66
C11_N6,C11_N34,41.82
C11_N7,C11_N89,65.61
C11_N7,C11_N88,45.82
C11_N7,C11_N46,63.9
C11_N7,C11_N12,64.08
C11_N7,C11_N68,45.86
C11_N8,C11_N45,43.21
C11_N8,C11_N18,25.24
C11_N8,C11_N1,27.59
C11_N8,C11_N17,27.6
C11_N8,C11_N66,35.86
C11_N9,C11_N47,52.43
C11_N9,C11_N99,27.68
C11_N9,C11_N62,26.95
C11_N9,C11_N52,54.51
C11_N10,C11_N20,47.44
C11_N10,C11_N13,31.91
C11_N10,C11_N27,33.55
C11_N10,C11_N19,28.84
C11_N11,C11_N28,42.24
C11_N11,C11_N24,35.75
C11_N11,C11_N71,42.95
C11_N11,C11_N78,28.02
C11_N11,C11_N88,27.27
C11_N12,C11_N68,76.48
C11_N12,C11_N91,28.63
C11_N12,C11_N70,41.64
C11_N12,C11_N89,12.96
C11_N12,C11_N96,61.77
C11_N13,C11_N53,19.61
C11_N13,C11_N58,43.36
C11_N13,C11_N9,41.3
C11_N14,C11_N16,42.98
C11_N14,C11_N2,38.71
C11_N14,C11_N61,40.67
C11_N15,C11_N39,22.51
C11_N15,C11_N88,31.5
C11_N15,C11_N46,30.0
C11_N15,C11_N17,34.09
C11_N16,C11_N76,28.59
C11_N16,C11_N66,35.3
C11_N16,C11_N97,27.99
C11_N16,C11_N43,10.17
C11_N17,C11_N90,65.98
C11_N17,C11_N38,32.48
C11_N17,C11_N3,8.22
C11_N18,C11_N15,15.0
C11_N18,C11_N28,52.69
C11_N18,C11_N16,28.54
C11_N18,C11_N88,17.97
C11_N19,C11_N29,60.43
C11_N19,C11_N39,27.86
C11_N19,C11_N16,18.54
C11_N19,C11_N26,32.35
C11_N19,C11_N16,18.54
C11_N20,C11_N54,66.43
C11_N20,C11_N88,25.1
C11_N20,C11_N97,60.27
C11_N21,C11_N9,20.82
C11_N21,C11_N2,42.1
C11_N21,C11_N99,23.67
C11_N22,C11_N96,32.14
C11_N22,C11_N55,13.92
C11_N22,C11_N5,28.72
C11_N22,C11_N25,42.18
C11_N23,C11_N4,7.2
C11_N23,C11_N84,36.52
C11_N23,C11_N65,26.15
C11_N24,C11_N7,24.38
C11_N24,C11_N60,11.56
C11_N24,C11_N15,21.14
C11_N24,C11_N32,22.18
C11_N24,C11_N5,43.12
C11_N25,C11_N38,35.97
C11_N25,C11_N85,39.83
C11_N25,C11_N1,52.3
C11_N26,C11_N15,17.82
C11_N26,C11_N77,5.65
C11_N27,C11_N25,46.78
C11_N27,C11_N23,14.64
C11_N27,C11_N85,6.98
C11_N27,C11_N44,25.09
C11_N27,C11_N3,48.74
C11_N28,C11_N18,52.69
C11_N28,C11_N95,12.39
C11_N28,C11_N35,36.73
C11_N29,C11_N44,70.37
C11_N29,C11_N45,2.01
C11_N29,C11_N20,69.23
C11_N29,C11_N64,33.91
C11_N29,C11_N99,46.6
C11_N30,C11_N78,18.72
C11_N30,C11_N64,53.07
C11_N30,C11_N72,51.9
C11_N30,C11_N8,38.87
C11_N31,C11_N74,41.26
C11_N31,C11_N97,33.05
C11_N31,C11_N1,11.07
C11_N32,C11_N27,8.16
C11_N32,C11_N91,3.91
C11_N32,C11_N24,22.18
C11_N32,C11_N36,15.41
C11_N32,C11_N21,23.93
C11_N33,C11_N0,39.07
C11_N33,C11_N92,43.61
C11_N33,C11_N12,31.13
C11_N33,C11_N27,6.46
C11_N33,C11_N64,12.83
C11_N34,C11_N60,8.32
C11_N34,C11_N46,31.72
C11_N34,C11_N89,27.92
C11_N34,C11_N75,10.25
C11_N34,C11_N23,17.74
C11_N35,C11_N86,14.76
C11_N35,C11_N13,18.92
C11_N35,C11_N23,8.51
C11_N35,C11_N45,47.48
C11_N36,C11_N54,37.5
C11_N36,C11_N27,13.46
C11_N36,C11_N65,3.54
C11_N36,C11_N29,31.99
C11_N37,C11_N14,14.05
C11_N37,C11_N97,37.61
C11_N37,C11_N40,22.51
C11_N37,C11_N15,24.3
C11_N38,C11_N14,38.16
C11_N38,C11_N66,40.19
C11_N38,C11_N17,32.48
C11_N38,C11_N63,27.71
C11_N39,C11_N90,53.34
C11_N39,C11_N36,35.47
C11_N39,C11_N71,65.05
C11_N39,C11_N92,64.28
C11_N40,C11_N10,31.61
C11_N40,C11_N41,9.18
C11_N40,C11_N63,47.38
C11_N41,C11_N49,38.16
C11_N41,C11_N36,14.28
C11_N41,C11_N58,17.66
C11_N42,C11_N94,63.35
C11_N42,C11_N39,21.94
C11_N42,C11_N87,12.79
C11_N42,C11_N56,24.98
C11_N42,C11_N28,18.12
C11_N43,C11_N52,57.33
C11_N43,C11_N37,41.44
C11_N43,C11_N54,19.23
C11_N43,C11_N24,32.13
C11_N43,C11_N8,12.64
C11_N44,C11_N86,30.25
C11_N44,C11_N47,51.09
C11_N44,C11_N22,29.32
C11_N44,C11_N1,21.24
C11_N45,C11_N62,61.69
C11_N45,C11_N86,51.85
C11_N45,C11_N13,40.4
C11_N45,C11_N50,52.75
C11_N45,C11_N56,56.74
C11_N46,C11_N84,48.14
C11_N46,C11_N86,15.78
C11_N46,C11_N10,18.01
C11_N46,C11_N15,30.0
C11_N46,C11_N18,44.82
C11_N47,C11_N51,41.86
C11_N47,C11_N88,52.07
C11_N47,C11_N75,26.65
C11_N47,C11_N13,11.13
C11_N48,C11_N21,8.99
C11_N48,C11_N8,22.35
C11_N48,C11_N46,13.31
C11_N48,C11_N25,20.09
C11_N48,C11_N43,9.9
C11_N49,C11_N76,55.95
C11_N49,C11_N51,29.11
C11_N49,C11_N15,39.15
C11_N50,C11_N54,28.73
C11_N50,C11_N92,54.92
C11_N50,C11_N63,43.16
C11_N51,C11_N97,40.14
C11_N51,C11_N91,18.34
C11_N51,C11_N98,27.14
C11_N51,C11_N74,30.55
C11_N52,C11_N34,36.92
C11_N52,C11_N96,19.16
C11_N52,C11_N82,40.86
C11_N52,C11_N51,35.2
C11_N52,C11_N45,31.08
C11_N53,C11_N85,3.29
C11_N53,C11_N77,23.64
C11_N53,C11_N51,12.09
C11_N53,C11_N62,22.58
C11_N54,C11_N35,33.8
C11_N54,C11_N18,44.77
C11_N54,C11_N98,74.18
C11_N54,C11_N58,61.79
C11_N54,C11_N13,18.56
C11_N55,C11_N32,12.39
C11_N55,C11_N62,25.13
C11_N55,C11_N63,53.08
C11_N56,C11_N80,12.63
C11_N56,C11_N17,18.4
C11_N56,C11_N3,26.58
C11_N57,C11_N94,54.27
C11_N57,C11_N6,21.91
C11_N57,C11_N8,16.73
C11_N58,C11_N86,46.11
C11_N58,C11_N3,74.02
C11_N58,C11_N22,29.86
C11_N58,C11_N48,55.29
C11_N59,C11_N86,15.77
C11_N59,C11_N41,38.4
C11_N59,C11_N19,41.23
C11_N59,C11_N38,13.97
C11_N59,C11_N79,60.81
C11_N60,C11_N12,29.16
C11_N60,C11_N97,13.54
C11_N60,C11_N9,40.7
C11_N60,C11_N84,18.65
C11_N60,C11_N96,40.93
C11_N61,C11_N98,9.69
C11_N61,C11_N63,89.05
C11_N61,C11_N59,72.66
C11_N61,C11_N25,78.22
C11_N61,C11_N37,51.66
C11_N62,C11_N63,45.24
C11_N62,C11_N64,36.42
C11_N62,C11_N33,23.61
C11_N62,C11_N69,11.04
C11_N63,C11_N69,52.14
C11_N63,C11_N69,52.14
C11_N63,C11_N2,82.39
C11_N63,C11_N97,18.05
C11_N64,C11_N55,19.43
C11_N64,C11_N15,15.93
C11_N64,C11_N49,47.57
C11_N65,C11_N40,17.48
C11_N65,C11_N48,36.82
C11_N65,C11_N56,28.04
C11_N65,C11_N58,28.44
C11_N66,C11_N4,40.53
C11_N66,C11_N22,47.13
C11_N66,C11_N71,87.28
C11_N67,C11_N99,33.81
C11_N67,C11_N38,23.96
C11_N67,C11_N90,67.61
C11_N67,C11_N21,42.14
C11_N67,C11_N62,32.93
C11_N68,C11_N17,81.86
C11_N68,C11_N39,69.7
C11_N68,C11_N91,48.1
C11_N68,C11_N49,60.71
C11_N69,C11_N97,34.1
C11_N69,C11_N14,42.89
C11_N69,C11_N72,38.8
C11_N69,C11_N86,16.15
C11_N70,C11_N84,76.48
C11_N70,C11_N87,41.5
C11_N70,C11_N69,34.09
C11_N71,C11_N60,45.58
C11_N71,C11_N60,45.58
C11_N71,C11_N20,41.35
C11_N71,C11_N64,27.95
C11_N72,C11_N50,29.72
C11_N72,C11_N33,27.16
C11_N72,C11_N63,13.46
C11_N73,C11_N48,19.97
C11_N73,C11_N78,18.28
C11_N73,C11_N86,6.66
C11_N73,C11_N45,45.33
C11_N73,C11_N98,52.63
C11_N74,C11_N41,27.5
C11_N74,C11_N7,50.51
C11_N74,C11_N3,83.46
C11_N74,C11_N75,46.67
C11_N75,C11_N16,9.39
C11_N75,C11_N46,25.38
C11_N75,C11_N44,24.55
C11_N76,C11_N74,81.1
C11_N76,C11_N3,4.47
C11_N76,C11_N97,32.29
C11_N76,C11_N80,36.49
C11_N76,C11_N43,21.38
C11_N77,C11_N12,18.4
C11_N77,C11_N54,12.78
C11_N77,C11_N44,41.23
C11_N77,C11_N45,45.45
C11_N78,C11_N44,27.21
C11_N78,C11_N7,64.11
C11_N78,C11_N84,45.85
C11_N78,C11_N31,22.01
C11_N79,C11_N30,54.55
C11_N79,C11_N82,33.4
C11_N79,C11_N39,51.16
C11_N80,C11_N10,21.55
C11_N80,C11_N88,34.74
C11_N80,C11_N8,18.77
C11_N80,C11_N39,17.76
C11_N80,C11_N14,35.38
C11_N81,C11_N21,36.52
C11_N81,C11_N2,58.01
C11_N81,C11_N68,54.09
C11_N81,C11_N41,26.55
C11_N82,C11_N58,31.97
C11_N82,C11_N84,28.04
C11_N82,C11_N54,34.18
C11_N83,C11_N65,58.88
C11_N83,C11_N53,45.22
C11_N83,C11_N34,50.31
C11_N83,C11_N2,49.15
C11_N83,C11_N89,24.19
C11_N84,C11_N75,29.47
C11_N84,C11_N2,57.41
C11_N84,C11_N40,26.43
C11_N84,C11_N48,47.51
C11_N85,C11_N49,36.4
C11_N85,C11_N41,14.67
C11_N85,C11_N73,11.39
C11_N85,C11_N12,28.41
C11_N85,C11_N62,19.32
C11_N86,C11_N88,45.66
C11_N86,C11_N26,6.23
C11_N87,C11_N63,47.87
C11_N87,C11_N64,58.47
C11_N87,C11_N97,35.94
C11_N87,C11_N85,43.05
C11_N88,C11_N21,50.56
C11_N88,C11_N78,52.57
C11_N88,C11_N38,40.73
C11_N88,C11_N46,61.36
C11_N89,C11_N25,22.36
C11_N89,C11_N63,48.13
C11_N89,C11_N81,31.84
C11_N89,C11_N9,26.53
C11_N90,C11_N27,26.35
C11_N90,C11_N36,30.68
C11_N90,C11_N33,32.03
C11_N90,C11_N6,76.31
C11_N90,C11_N38,43.65
C11_N91,C11_N51,18.34
C11_N91,C11_N28,38.53
C11_N91,C11_N79,38.15
C11_N91,C11_N95,35.9
C11_N91,C11_N11,19.49
C11_N92,C11_N74,54.35
C11_N92,C11_N12,64.49
C11_N92,C11_N75,50.65
C11_N92,C11_N43,57.19
C11_N92,C11_N34,40.55
C11_N93,C11_N72,16.97
C11_N93,C11_N67,4.91
C11_N93,C11_N60,28.62
C11_N94,C11_N26,45.69
C11_N94,C11_N44,20.25
C11_N94,C11_N9,19.2
C11_N94,C11_N83,49.69
C11_N95,C11_N64,50.04
C11_N95,C11_N38,38.38
C11_N95,C11_N55,35.51
C11_N95,C11_N84,58.16
C11_N96,C11_N40,27.54
C11_N96,C11_N25,73.19
C11_N96,C11_N53,30.18
C11_N96,C11_N51,22.12
C11_N96,C11_N32,34.62
C11_N97,C11_N65,22.52
C11_N97,C11_N58,50.73
C11_N97,C11_N85,26.4
C11_N97,C11_N70,63.11
C11_N98,C11_N2,11.98
C11_N98,C11_N80,39.83
C11_N98,C11_N90,21.26
C11_N99,C11_N23,10.84
C11_N99,C11_N73,7.91
C11_N99,C11_N63,39.78
C11_N99,C11_N27,9.53
C11_N99,C11_N84,26.21
C12_N0,C12_N95,51.82
C12_N0,C12_N63,84.43
C12_N0,C12_N48,53.98
C12_N0,C12_N16,46.1
C12_N1,C12_N26,76.67
C12_N1,C12_N76,52.26
C12_N1,C12_N27,28.95
C12_N1,C12_N36,42.04
C12_N2,C12_N86,15.22
C12_N2,C12_N24,16.92
C12_N2,C12_N53,59.01
C12_N2,C12_N23,37.67
C12_N2,C12_N52,59.87
C12_N3,C12_N37,39.28
C12_N3,C12_N33,70.58
C12_N4,C12_N79,34.0
C12_N4,C12_N57,58.2
C12_N4,C12_N31,29.6
C12_N5,C12_N74,32.44
C12_N5,C12_N87,44.39
C12_N5,C12_N82,48.66
C12_N5,C12_N58,5.69
C12_N6,C12_N1,25.28
C12_N6,C12_N60,30.23
C12_N6,C12_N17,21.77
C12_N7,C12_N88,31.59
C12_N7,C12_N50,26.89
C12_N7,C12_N87,62.05
C12_N7,C12_N27,18.9
C12_N8,C12_N49,37.46
C12_N8,C12_N90,37.31
C12_N8,C12_N54,16.26
C12_N8,C12_N94,4.1
C12_N8,C12_N76,27.48
C12_N9,C12_N12,19.71
C12_N9,C12_N71,19.6
C12_N9,C12_N7,24.58
C12_N10,C12_N42,63.19
C12_N10,C12_N30,15.24
C12_N10,C12_N60,44.39
C12_N11,C12_N77,56.57
C12_N11,C12_N85,72.15
C12_N11,C12_N76,17.51
C12_N11,C12_N90,12.82
C12_N12,C12_N5,9.65
C12_N12,C12_N0,41.65
C12_N12,C12_N32,17.55
C12_N12,C12_N64,15.61
C12_N12,C12_N79,41.07
C12_N13,C12_N38,23.22
C12_N13,C12_N50,16.31
C12_N13,C12_N85,53.35
C12_N13,C12_N47,52.98
C12_N14,C12_N71,22.54
C12_N14,C12_N5,27.29
C12_N14,C12_N74,53.21
C12_N15,C12_N33,61.06
C12_N15,C12_N21,20.92
C12_N15,C12_N64,11.74
C12_N16,C12_N43,44.75
C12_N16,C12_N59,45.75
C12_N16,C12_N11,31.51
C12_N17,C12_N90,28.49
C12_N17,C12_N67,38.84
C12_N17,C12_N55,20.78
C12_N17,C12_N18,34.86
C12_N18,C12_N14,62.02
C12_N18,C12_N40,42.37
C12_N18,C12_N5,34.74
C12_N18,C12_N16,41.61
C12_N19,C12_N35,39.43
C12_N19,C12_N95,13.95
C12_N19,C12_N46,54.46
C12_N19,C12_N55,21.59
C12_N20,C12_N33,66.56
C12_N20,C12_N78,25.7
C12_N20,C12_N97,45.94
C12_N20,C12_N33,66.56
C12_N21,C12_N40,17.74
C12_N21,C12_N55,20.54
C12_N21,C12_N40,17.74
C12_N21,C12_N94,6.84
C12_N22,C12_N97,5.77
C12_N22,C12_N19,8.52
C12_N22,C12_N71,3.69
C12_N22,C12_N84,13.12
C12_N23,C12_N56,53.23
C12_N23,C12_N6,31.3
C12_N23,C12_N24,53.18
C12_N23,C12_N19,35.25
C12_N23,C12_N6,31.3
C12_N24,C12_N23,53.18
C12_N24,C12_N4,35.79
C12_N24,C12_N60,50.63
C12_N25,C12_N20,81.01
C12_N25,C12_N90,33.74
C12_N25,C12_N59,78.39
C12_N25,C12_N55,52.0
C12_N26,C12_N63,70.08
C12_N26,C12_N5,40.21
C12_N26,C12_N56,38.34
C12_N27,C12_N90,42.01
C12_N27,C12_N71,8.26
C12_N27,C12_N62,46.36
C12_N27,C12_N58,17.54
C12_N28,C12_N14,47.5
C12_N28,C12_N92,43.68
C12_N28,C12_N18,34.29
C12_N28,C12_N15,57.8
C12_N29,C12_N11,47.79
C12_N29,C12_N26,39.39
C12_N29,C12_N36,38.59
C12_N29,C12_N23,60.56
C12_N30,C12_N95,33.75
C12_N30,C12_N65,12.04
C12_N30,C12_N34,76.7
C12_N31,C12_N84,21.65
C12_N31,C12_N74,43.84
C12_N31,C12_N27,12.69
C12_N31,C12_N74,43.84
C12_N31,C12_N0,59.2
C12_N32,C12_N98,11.16
C12_N32,C12_N73,7.29
C12_N32,C12_N23,47.26
C12_N32,C12_N53,44.04
C12_N32,C12_N9,27.81
C12_N33,C12_N98,48.61
C12_N33,C12_N63,70.64
C12_N33,C12_N86,41.04
C12_N34,C12_N42,19.12
C12_N34,C12_N3,41.04
C12_N34,C12_N36,16.48
C12_N35,C12_N87,82.2
C12_N35,C12_N15,32.99
C12_N35,C12_N50,30.84
C12_N35,C12_N47,50.0
C12_N35,C12_N75,33.82
C12_N36,C12_N41,29.2
C12_N36,C12_N19,29.22
C12_N36,C12_N3,45.48
C12_N37,C12_N58,5.7
C12_N37,C12_N90,26.96
C12_N37,C12_N84,13.4
C12_N38,C12_N58,25.27
C12_N38,C12_N80,40.87
C12_N38,C12_N34,46.38
C12_N38,C12_N76,26.79
C12_N39,C12_N0,49.27
C12_N39,C12_N42,32.54
C12_N39,C12_N5,24.03
C12_N39,C12_N83,39.11
C12_N39,C12_N79,67.54
C12_N40,C12_N41,34.27
C12_N40,C12_N93,35.36
C12_N40,C12_N93,35.36
C12_N40,C12_N72,25.64
C12_N41,C12_N27,16.26
C12_N41,C12_N6,22.71
C12_N41,C12_N82,45.29
C12_N42,C12_N41,49.83
C12_N42,C12_N7,18.28
C12_N42,C12_N95,45.29
C12_N42,C12_N9,36.45
C12_N43,C12_N77,2.98
C12_N43,C12_N48,73.84
C12_N43,C12_N11,59.54
C12_N43,C12_N51,81.36
C12_N43,C12_N32,33.97
C12_N44,C12_N30,35.25
C12_N44,C12_N98,19.04
C12_N44,C12_N51,61.93
C12_N45,C12_N2,21.8
C12_N45,C12_N26,81.51
C12_N45,C12_N20,37.76
C12_N46,C12_N99,42.7
C12_N46,C12_N51,75.73
C12_N46,C12_N36,48.33
C12_N46,C12_N82,77.78
C12_N47,C12_N19,33.88
C12_N47,C12_N15,22.06
C12_N47,C12_N38,58.89
C12_N47,C12_N62,83.23
C12_N47,C12_N55,52.02
C12_N48,C12_N39,73.51
C12_N48,C12_N87,72.9
C12_N48,C12_N77,72.92
C12_N48,C12_N16,45.2
C12_N48,C12_N45,15.86
C12_N49,C12_N12,41.05
C12_N49,C12_N47,21.63
C12_N49,C12_N65,34.44
C12_N49,C12_N25,62.01
C12_N49,C12_N62,72.95
C12_N50,C12_N49,66.31
C12_N50,C12_N60,67.72
C12_N50,C12_N34,15.87
C12_N50,C12_N72,56.37
C12_N51,C12_N54,66.71
C12_N51,C12_N11,21.82
C12_N51,C12_N96,66.94
C12_N51,C12_N54,66.71
C12_N51,C12_N47,72.32
C12_N52,C12_N23,57.28
C12_N52,C12_N55,59.69
C12_N52,C12_N80,18.73
C12_N52,C12_N54,60.03
C12_N52,C12_N11,25.24
C12_N53,C12_N65,61.36
C12_N53,C12_N43,41.77
C12_N53,C12_N59,59.36
C12_N54,C12_N28,42.0
C12_N54,C12_N82,36.25
C12_N54,C12_N87,31.57
C12_N54,C12_N91,32.73
C12_N54,C12_N19,18.63
C12_N55,C12_N67,20.64
C12_N55,C12_N80,41.84
C12_N55,C12_N82,42.59
C12_N55,C12_N67,20.64
C12_N56,C12_N37,11.3
C12_N56,C12_N59,35.55
C12_N56,C12_N55,9.62
C12_N57,C12_N61,53.38
C12_N57,C12_N38,29.32
C12_N57,C12_N19,49.27
C12_N58,C12_N87,49.67
C12_N58,C12_N38,25.27
C12_N58,C12_N31,18.9
C12_N59,C12_N54,27.07
C12_N59,C12_N37,46.84
C12_N59,C12_N72,55.37
C12_N59,C12_N6,44.03
C12_N59,C12_N70,37.64
C12_N60,C12_N5,51.46
C12_N60,C12_N65,49.32
C12_N60,C12_N13,55.56
C12_N61,C12_N54,11.23
C12_N61,C12_N52,58.48
C12_N61,C12_N12,24.35
C12_N61,C12_N59,34.38
C12_N61,C12_N84,26.77
C12_N62,C12_N72,70.7
C12_N62,C12_N32,37.53
C12_N62,C12_N45,71.01
C12_N62,C12_N32,37.53
C12_N62,C12_N74,68.46
C12_N63,C12_N98,40.13
C12_N63,C12_N64,61.64
C12_N63,C12_N2,27.54
C12_N64,C12_N94,26.46
C12_N64,C12_N84,12.53
C12_N64,C12_N59,64.62
C12_N65,C12_N23,54.43
C12_N65,C12_N50,60.36
C12_N65,C12_N5,39.13
C12_N66,C12_N53,58.79
C12_N66,C12_N90,64.5
C12_N66,C12_N38,25.74
C12_N67,C12_N75,39.03
C12_N67,C12_N92,45.92
C12_N67,C12_N58,44.2
C12_N67,C12_N96,20.67
C12_N68,C12_N57,57.03
C12_N68,C12_N79,35.8
C12_N68,C12_N33,54.73
C12_N68,C12_N43,61.11
C12_N68,C12_N23,30.48
C12_N69,C12_N23,2.69
C12_N69,C12_N10,47.23
C12_N69,C12_N95,28.48
C12_N70,C12_N33,59.23
C12_N70,C12_N86,18.21
C12_N70,C12_N13,34.61
C12_N70,C12_N55,21.92
C12_N70,C12_N68,27.03
C12_N71,C12_N0,49.29
C12_N71,C12_N50,27.14
C12_N71,C12_N14,22.54
C12_N72,C12_N21,30.96
C12_N72,C12_N83,27.37
C12_N72,C12_N61,22.38
C12_N73,C12_N88,27.65
C12_N73,C12_N51,54.69
C12_N73,C12_N84,14.74
C12_N73,C12_N95,15.93
C12_N74,C12_N92,18.75
C12_N74,C12_N62,68.46
C12_N74,C12_N38,52.17
C12_N74,C12_N79,55.7
C12_N74,C12_N78,67.14
C12_N75,C12_N88,33.58
C12_N75,C12_N86,15.04
C12_N75,C12_N88,33.58
C12_N75,C12_N86,15.04
C12_N76,C12_N38,26.79
C12_N76,C12_N11,17.51
C12_N76,C12_N16,27.66
C12_N76,C12_N17,19.0
C12_N77,C12_N24,24.61
C12_N77,C12_N14,32.52
C12_N77,C12_N2,40.55
C12_N78,C12_N24,32.98
C12_N78,C12_N3,43.69
C12_N78,C12_N26,76.67
C12_N78,C12_N61,22.04
C12_N78,C12_N83,32.75
C12_N79,C12_N83,32.78
C12_N79,C12_N30,38.54
C12_N79,C12_N55,41.28
C12_N80,C12_N68,23.6
C12_N80,C12_N24,42.85
C12_N80,C12_N11,12.2
C12_N80,C12_N38,40.87
C12_N80,C12_N98,31.96
C12_N81,C12_N18,53.11
C12_N81,C12_N60,34.53
C12_N81,C12_N54,13.55
C12_N81,C12_N2,9.36
C12_N82,C12_N21,41.05
C12_N82,C12_N19,32.72
C12_N82,C12_N94,42.11
C12_N83,C12_N56,12.31
C12_N83,C12_N62,43.49
C12_N83,C12_N60,40.03
C12_N83,C12_N2,12.08
C12_N83,C12_N57,44.69
C12_N84,C12_N31,21.65
C12_N84,C12_N25,24.41
C12_N84,C12_N37,13.4
C12_N84,C12_N72,31.52
C12_N84,C12_N50,24.85
C12_N85,C12_N42,80.5
C12_N85,C12_N1,69.18
C12_N85,C12_N13,53.35
C12_N86,C12_N91,24.99
C12_N86,C12_N55,8.75
C12_N86,C12_N53,43.93
C12_N86,C12_N63,36.86
C12_N86,C12_N94,6.23
C12_N87,C12_N76,46.9
C12_N87,C12_N93,37.34
C12_N87,C12_N70,46.13
C12_N87,C12_N37,44.03
C12_N87,C12_N4,62.96
C12_N88,C12_N51,69.66
C12_N88,C12_N62,70.1
C12_N88,C12_N65,38.66
C12_N88,C12_N75,33.58
C12_N89,C12_N78,40.13
C12_N89,C12_N86,37.63
C12_N89,C12_N62,36.1
C12_N89,C12_N29,23.35
C12_N89,C12_N91,54.04
C12_N90,C12_N67,64.56
C12_N90,C12_N2,55.43
C12_N90,C12_N54,48.38
C12_N91,C12_N40,32.86
C12_N91,C12_N70,41.72
C12_N91,C12_N8,21.92
C12_N91,C12_N34,25.12
C12_N91,C12_N82,61.3
C12_N92,C12_N60,42.03
C12_N92,C12_N14,34.53
C12_N92,C12_N63,57.83
C12_N92,C12_N79,42.24
C12_N93,C12_N44,16.81
C12_N93,C12_N57,22.74
C12_N93,C12_N89,44.39
C12_N93,C12_N55,20.34
C12_N93,C12_N2,33.88
C12_N94,C12_N36,23.26
C12_N94,C12_N92,18.85
C12_N94,C12_N24,14.83
C12_N95,C12_N44,25.44
C12_N95,C12_N56,25.87
C12_N95,C12_N29,30.04
C12_N95,C12_N64,29.76
C12_N96,C12_N75,26.04
C12_N96,C12_N87,24.15
C12_N96,C12_N43,22.95
C12_N97,C12_N91,25.98
C12_N97,C12_N84,11.14
C12_N97,C12_N59,44.94
C12_N97,C12_N16,4.11
C12_N97,C12_N37,14.62
C12_N98,C12_N91,29.32
C12_N98,C12_N49,30.04
C12_N98,C12_N53,51.6
C12_N98,C12_N86,10.71
C12_N98,C12_N83,5.21
C12_N99,C12_N46,42.7
C12_N99,C12_N60,55.18
C12_N99,C12_N20,9.44
C12_N99,C12_N79,41.39
C12_N99,C12_N26,57.04
C13_N0,C13_N88,9.27
C13_N0,C13_N27,10.36
C13_N0,C13_N58,28.45
C13_N1,C13_N4,27.94
C13_N1,C13_N95,41.08
C13_N1,C13_N20,75.18
C13_N1,C13_N71,27.79
C13_N2,C13_N15,52.43
C13_N2,C13_N77,58.81
C13_N2,C13_N52,36.96
C13_N2,C13_N14,16.09
C13_N3,C13_N47,12.85
C13_N3,C13_N73,16.81
C13_N3,C13_N37,20.83
C13_N4,C13_N66,38.81
C13_N4,C13_N19,28.69
C13_N4,C13_N15,34.36
C13_N5,C13_N39,41.84
C13_N5,C13_N47,41.93
C13_N5,C13_N38,63.5
C13_N5,C13_N37,44.56
C13_N6,C13_N3,21.23
C13_N6,C13_N18,13.46
C13_N6,C13_N18,13.46
C13_N6,C13_N75,29.59
C13_N7,C13_N6,52.54
C13_N7,C13_N39,8.17
C13_N7,C13_N36,54.58
C13_N7,C13_N27,40.62
C13_N8,C13_N94,24.56
C13_N8,C13_N62,37.41
C13_N8,C13_N0,8.89
C13_N9,C13_N70,65.23
C13_N9,C13_N44,38.76
C13_N9,C13_N8,33.49
C13_N10,C13_N53,11.12
C13_N10,C13_N61,10.56
C13_N10,C13_N73,11.22
C13_N11,C13_N72,21.74
C13_N11,C13_N57,46.36
C13_N11,C13_N43,16.98
C13_N11,C13_N48,49.13
C13_N12,C13_N92,18.64
C13_N12,C13_N77,51.68
C13_N12,C13_N16,47.75
C13_N12,C13_N97,6.22
C13_N13,C13_N64,9.71
C13_N13,C13_N81,50.93
C13_N13,C13_N58,35.4
C13_N14,C13_N85,73.9
C13_N14,C13_N57,69.82
C13_N14,C13_N19,10.03
C13_N14,C13_N93,22.45
C13_N15,C13_N11,38.27
C13_N15,C13_N79,21.75
C13_N15,C13_N85,17.3
C13_N15,C13_N79,21.75
C13_N16,C13_N49,22.67
C13_N16,C13_N29,52.8
